Location Name,Date,Latitude,Longitude
"Ukiah, Mendocino County, California, 95482, United States",01/21/1943,39.1501662,-123.2077861
"Mérida, Parroquia El Llano, Municipio Libertador, 5115, Venezuela",01/21/1959,8.5816963,-71.1658075
"Frankfurt am Main, Hessen, Deutschland",01/21/1967,50.1106444,8.6820917
"Privas, Ardèche, Auvergne-Rhône-Alpes, France métropolitaine, 07000, France",01/21/1971,44.7352708,4.5986733
"Pacae, Santo Domingo de Anda, Leoncio Prado, Huánuco, Perú",01/21/1971,-9.0242614,-76.066128
"Adana, Seyhan, Adana, Akdeniz Bölgesi, 01010, Türkiye",01/21/1972,36.9863599,35.3252861
"Funza, Sabana Occidente, Cundinamarca, RAP (Especial) Central, Colombia",01/21/1972,4.7177471,-74.2031547
"Betania, Suroeste, Antioquia, RAP del Agua y la Montaña, 056070, Colombia",01/21/1972,5.7451779,-75.9768362
"上海市, 中国",01/21/1976,31.2312707,121.4700152
"Reno, Washoe County, Nevada, United States",01/21/1985,39.5261206,-119.8126581
"Ellendale, Steele County, Minnesota, United States",01/21/1986,43.8728443,-93.3010744
"Bluefields, Costa Caribe Sur, 81000, Nicaragua",01/21/1999,12.0131543,-83.764907
"Port Alberni, Alberni-Clayoquot Regional District, British Columbia, Canada",01/21/2006,49.2343668,-124.8056517
France,01/22/1928,46.603354,1.8883335
"Tarragona, Tarragonès, Tarragona, Catalunya, 43001, España",01/22/1928,41.1172364,1.2546057
"Bluff Mountain, Skamania County, Washington, United States",01/22/1931,45.7422174,-122.1909475
"Chaparra, Caravelí, Arequipa, Perú",01/22/1943,-15.7388369,-73.8618503
"Puesto de Salud San Juan, Calle 1A, Puerto Araujo, Cimitarra, Santander, RAP Gran Santander, Colombia",01/22/1947,6.5206641,-74.1007112
"Elizabeth, Union County, New Jersey, United States",01/22/1952,40.6639916,-74.2107006
"Caranavi, La Paz, Bolivia",01/22/1962,-15.6946194,-67.39206985250422
"Prescott, Yavapai County, Arizona, United States",01/22/1964,34.539984,-112.468812
"Arrondissement de Port-au-Prince, Département de l'Ouest, Ayiti",01/22/1966,18.547327,-72.3395928
"Пермь, Пермский городской округ, Пермский край, Приволжский федеральный округ, Россия",01/22/1973,58.014965,56.246723
"Kano, Nigeria",01/22/1973,11.8948389,8.5364136
"Chapecó, Região Geográfica Imediata de Chapecó, Região Geográfica Intermediária de Chapecó, Santa Catarina, Região Sul, Brasil",01/22/1976,-27.0922364,-52.6166878
"Puerto Castilla, Trujillo, Colón, Honduras",01/22/1985,16.0096023,-85.9494198
"Point Pedro, Jaffna District, Northern Province, 40600, ශ්‍රී ලංකාව இலங்கை",01/22/1996,9.8241007,80.2361837
"Robertson, Hazelwood, Saint Louis County, Missouri, 63042, United States",01/23/1941,38.7642176,-90.3820603
"Timor, Nusa Tenggara Timur, Nusa Tenggara, Indonesia",01/23/1945,-9.346017100000001,124.63707741045215
"Isla de Ometepe, Rivas, Nicaragua",01/23/1957,11.498386400000001,-85.62553996271319
"속초시, 강원특별자치도, 대한민국",01/23/1971,38.2069574,128.5913424
"Buga, Centro, Valle del Cauca, RAP Pacífico, Colombia",01/23/1985,3.9000578,-76.302013
"Caracas, Parroquia Catedral, Municipio Libertador, Distrito Capital, Venezuela",01/23/1990,10.5060934,-66.9146008
"Eider Point, Unalaska, Aleutians West Census Area, Alaska, United States",01/23/2001,53.9583518,-166.5899634
"Mirosławiec, gmina Mirosławiec, powiat wałecki, województwo zachodniopomorskie, Polska",01/23/2008,53.3415106,16.0881475
"Eugene, Lane County, Oregon, United States",01/24/1933,44.0505054,-123.0950506
"Jalan Borneo, Simpang Pasir, Palaran, Samarinda, Kalimantan Timur, Kalimantan, 75132, Indonesia",01/24/1942,-0.5433967,117.1567588
"Iloilo, Western Visayas, Pilipinas",01/24/1950,10.9522168,122.5799456
"Toamasina, Atsinanana, Province de Tamatave, 501, Madagasikara / Madagascar",01/24/1950,-18.1553985,49.4098352
"Burangrang, Lengkong, Bandung, Jawa Barat, Jawa, 40242, Indonesia",01/24/1961,-6.9286105,107.6179438
"Portage, Kalamazoo County, Michigan, United States",01/24/1970,42.2011538,-85.5800022
"DuBois, Clearfield County, Pennsylvania, 15801, United States",01/24/1978,41.118651,-78.7622342
"Béchar, Algérie ⵍⵣⵣⴰⵢⴻⵔ الجزائر",01/24/1979,31.385726,-2.011595847987405
"မန္တလေး, မန္တလေးခရိုင်, မန္တလေးတိုင်း, 05024, မြန်မာ",01/24/1980,21.9596834,96.0948743
"Manado, Sulawesi Utara, Sulawesi, Indonesia",01/24/1984,1.4900578,124.8408708
"Нижневартовск, Ханты-Мансийский автономный округ — Югра, Уральский федеральный округ, Россия",01/24/1988,60.9391866,76.55117870683605
"Busia, Western, Kenya",01/24/2003,0.3712048,34.26479520608315
"Κέρκυρα, Περιφερειακή Ενότητα Κέρκυρας, Περιφέρεια Ιονίων Νήσων, Αποκεντρωμένη Διοίκηση Πελοποννήσου, Δυτικής Ελλάδας και Ιονίου, Ελλάς",01/25/1929,39.591337,19.859618918733858
"Ceuta, España",01/25/1930,35.888361,-5.304138
"重庆市, 中国",01/25/1947,30.05518,107.8748712
"Croydon Road, Botley Hill, Titsey, Tandridge, Surrey, England, CR6 9QH, United Kingdom",01/25/1947,51.2813575,0.0036784
"香港島 Hong Kong Island, 香港 Hong Kong, 中国",01/25/1947,22.2793278,114.1628131
"Delhi, India",01/25/1970,28.6273928,77.1716954
"Poza Rica, Poza Rica de Hidalgo, Veracruz, 93260, México",01/25/1970,20.5320852,-97.4536355
"Mérida, Parroquia El Llano, Municipio Libertador, 5115, Venezuela",01/25/1971,8.5816963,-71.1658075
"Ростов-на-Дону, городской округ Ростов-на-Дону, Ростовская область, Южный федеральный округ, Россия",01/25/1974,47.2216548,39.7096061
"Goldendale, Klickitat County, Washington, United States",01/25/1974,45.8206794,-120.821731
"Constanța, Zona Metropolitană Constanța, Constanța, România",01/25/1982,44.172889600000005,28.621515355297706
"Village of Cove Neck, Town of Oyster Bay, Nassau County, New York, United States",01/25/1990,40.8823207,-73.5059562
"Ankara, İç Anadolu Bölgesi, Türkiye",01/25/2000,39.7160439,32.7059948
"Ciudad Bolívar, Parroquia La Sabanita, Municipio Heres, Bolívar, Venezuela",01/25/2001,8.1028532,-63.5469562
"Pau, Pyrénées-Atlantiques, Nouvelle-Aquitaine, France métropolitaine, 64000, France",01/25/2007,43.2957547,-0.3685668
"Pittsburgh, Allegheny County, Pennsylvania, United States",01/26/1935,40.4416941,-79.9900861
"Oran, Daïra Oran, Oran, Algérie ⵍⵣⵣⴰⵢⴻⵔ الجزائر",01/26/1937,35.7044415,-0.6502981
"Jalan Timor Raya, Tarus, Kupang, Nusa Tenggara Timur, Nusa Tenggara, 85361, Indonesia",01/26/1942,-10.1328826,123.6961694
"København, Københavns Kommune, Region Hovedstaden, 1357, Danmark",01/26/1947,55.6867243,12.5700724
"Snag, Yukon, Canada",01/26/1950,62.3992362,-140.3718394
"Sìnnia/Sinnai, Casteddu/Cagliari, Sardigna/Sardegna, 09048, Italia",01/26/1953,39.3042403,9.2035381
"Bathurst Island, Northern Territory, Australia",01/26/1960,-11.577301949999999,130.41773967150868
"Kotzebue, Northwest Arctic, Alaska, United States",01/26/1963,66.8982057,-162.5977621
"İzmir, Konak, İzmir, Ege Bölgesi, 35240, Türkiye",01/26/1974,38.4237433,27.1428019
"الرطبة, ناحية مرکز قضاء االرطبة, قضاء الرطبة, محافظة الأنبار, العراق",01/26/2005,33.0367407,40.2876459
"Malinau, Hulu Sungai Selatan, Kalimantan Selatan, Kalimantan, Indonesia",01/26/2008,-2.8600732,115.4150282
"Almería, Andalucía, España",01/27/1928,36.8414197,-2.4628135
"Kansas City, Wyandotte County, Kansas, United States",01/27/1930,39.1134562,-94.626497
"Brindisi, Puglia, Italia",01/27/1959,40.63591975,17.688443357842537
"Erie, Erie County, Pennsylvania, United States",01/27/1966,42.1294712,-80.0852695
"Tegucigalpa, Distrito Central, Francisco Morazán, Honduras",01/27/1973,14.1057433,-87.2040052
"Townsend, Blount County, East Tennessee, Tennessee, United States",01/27/1973,35.6753657,-83.7557282
"San Ramon, Municipio San Ramón, Provincia Ñuflo de Chávez, Santa Cruz, Bolivia",01/27/1977,-16.6117656,-62.49910056724078
"Termales San Vincente, al Embrujo, Santa Rosa de Cabal, Risaralda, RAP Eje Cafetero, Colombia",01/27/1978,4.8474801,-75.534028
"Rodez, Aveyron, Occitanie, France métropolitaine, 12000, France",01/27/1979,44.3511408,2.5728493
"Winnemucca, Humboldt County, Nevada, 89445, United States",01/27/1981,40.972415,-117.7347619
"Kinkala, Pool, Congo",01/27/1990,-4.3565973,14.7587752
"Nanaimo, Regional District of Nanaimo, British Columbia, Canada",01/27/1992,49.163877,-123.938122
"Myanmar, 420, ကုန်သည်လမ်း, 52nd Street Makami Area, Eastern District, ဗိုလ်တထောင်, Yangon East, Yangon, ရန်ကုန်တိုင်းဒေသကြီး, 11161, မြန်မာ",01/27/1998,16.7719058,96.16751965
"Byers, Arapahoe County, Colorado, 80103, United States",01/27/2001,39.709152,-104.22199652971202
"Luena, Moxico, Angola",01/27/2002,-11.7790355,19.9122676
"漢口大廈 Hankow Apartments, 43-49A, 尖沙咀 Tsim Sha Tsui, 油尖旺區 Yau Tsim Mong District, 九龍 Kowloon, 香港 Hong Kong, 中国",01/28/1947,22.297729699999998,114.17084424999999
"桃園中正公園(同安街), 同安街, 莊敬里, 桃園區, 桃園市, 330, 臺灣",01/28/1951,25.023701,121.297919
"Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, France",01/28/1956,45.7578137,4.8320114
"Montauk Point, Montauk, Town of East Hampton, Suffolk County, New York, United States",01/28/1961,41.071005,-71.8564591
"Bremen, Deutschland",01/28/1966,53.0758196,8.8071646
"Батагай, городское поселение Батагай, Верхоянский улус, Республика Саха (Якутия), Дальневосточный федеральный округ, Россия",01/28/1970,67.654907,134.635071
"Cleveland, Cuyahoga County, Ohio, United States",01/28/1970,41.4996574,-81.6936772
"Winger, Polk County, Minnesota, United States",01/28/1974,47.5360732,-95.9883725
"городской округ Ижевск, Удмуртия, Приволжский федеральный округ, Россия",01/28/1984,56.866557,53.2094166
"São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, Brasil",01/28/1986,-23.5506507,-46.6333824
"Xankəndi, Qarabağ zonası, 2600, Azərbaycan",01/28/1992,39.8182044,46.7517171
"Ipiales, Exprovincia de Obando, Nariño, RAP Pacífico, Colombia",01/28/2002,0.8236934,-77.6349296
"Ghardaïa, Algérie ⵍⵣⵣⴰⵢⴻⵔ الجزائر",01/28/2004,32.440827,3.5618208521628776
"Lebec, Kern County, California, 93243, United States",01/29/1932,34.8416435,-118.8648189
"Denton County, Texas, United States",01/29/1936,33.1838787,-97.1413417
"Paris, Île-de-France, France métropolitaine, France",01/29/1957,48.8588897,2.3200410217200766
"Kansas City, Jackson County, Missouri, United States",01/29/1963,39.100105,-94.5781416
"Мурманск, городской округ Мурманск, Мурманская область, Северо-Западный федеральный округ, Россия",01/29/1970,68.970665,33.07497
"Girne, Girne Belediyesi, Girne, Kuzey Kıbrıs, 99300, Κύπρος - Kıbrıs",01/29/1973,35.3352654,33.3188405
"Las Lomitas, Coyuca de Benítez, Guerrero, México",01/29/1986,17.0939293,-100.1256489
"Fairbanks, Fairbanks North Star, Alaska, United States",01/29/1989,64.82897449999999,-147.66991691593407
"Plattsburg Boat Launch, City of Plattsburgh, Clinton County, New York, United States",01/29/1990,44.69808105,-73.44440963307557
"Burlington, Chittenden County, Vermont, United States",01/29/1990,44.4761601,-73.212906
"Blenheim, Marlborough, 7301, New Zealand / Aotearoa",01/29/1996,-41.5118691,173.9545856
"Jalan Timor Raya, Tarus, Kupang, Nusa Tenggara Timur, Nusa Tenggara, 85361, Indonesia",01/30/1942,-10.1328826,123.6961694
"Le Mans, Sarthe, Pays de la Loire, France métropolitaine, France",01/30/1946,48.0073849,0.1967849
"Port Washington, Town of North Hempstead, Nassau County, New York, United States",01/30/1949,40.8257072,-73.6958069
"Patuxent River, Maryland, United States",01/30/1963,38.8142728,-76.7117773
"Pago Pago, Maʻopūtasi County, Eastern District, American Samoa, United States",01/30/1974,-14.2754786,-170.7048298
"İstanbul, Fatih, İstanbul, Marmara Bölgesi, 34122, Türkiye",01/30/1975,41.006381,28.9758715
"Santo Domingo de Guzmán, Distrito Nacional, República Dominicana",01/30/1975,18.4801972,-69.942111
"Бишкек шаары, Кыргызстан",01/30/1976,42.8777895,74.6066926
"Terre Haute, Vigo County, Indiana, United States",01/30/1984,39.4667025,-87.4139119
"Monrovia, Greater Monrovia, Montserrado County, Liberia",01/30/1987,6.328034,-10.797788
"Jalaludin, 32, Rindu Hati, Bengkulu Tengah, Bengkulu, Sumatera, Indonesia",01/30/1991,-3.7109609,102.52508604705358
"Abidjan, Le Plateau, Abidjan, Côte d’Ivoire",01/30/2000,5.320357,-4.016107
"ناحية التاجي, قضاء الکاظمية, محافظة بغداد, العراق",01/30/2005,33.52740475,44.22065063035227
"Morgantown, Monongalia County, West Virginia, United States",01/31/1929,39.6296809,-79.9559437
"Maroc / ⵍⵎⵖⵔⵉⴱ / المغرب, Maroc ⵍⵎⵖⵔⵉⴱ المغرب",01/31/1929,28.3347722,-10.371337908392647
"Stettin, A 2, Beckum, Kreis Warendorf, Nordrhein-Westfalen, 59269, Deutschland",01/31/1935,51.7238267,7.9814844
"Redesdale, City of Greater Bendigo, Victoria, 3444, Australia",01/31/1945,-37.020796,144.5315217
"Elk Mount Road, Johnson County, Wyoming, United States",01/31/1946,44.3261076,-106.9135762
"Sunland, Los Angeles City Council District 7, Los Angeles, California, 91040, United States",01/31/1957,34.2669466,-118.3023
"Kasigluk, Unorganized Borough, Alaska, 99609, United States",01/31/1973,60.873256,-162.5163889
"Eirunepé, Região Geográfica Imediata de Eirunepé, Região Geográfica Intermediária de Tefé, Amazonas, Região Norte, 69880-000, Brasil",01/31/1978,-6.6567654,-69.866161
"Abilene, Taylor County, Texas, United States",01/31/1989,32.44645,-99.7475905
"الخفجي, محافظة الخفجي, المنطقة الشرقية, 31971, السعودية",01/31/1991,28.4225409,48.4927814
"Sumatera, Indonesia",01/31/1993,0.1498584,102.8197858481398
"Yola, Yola North, Adamawa, Nigeria",01/31/1997,9.2089255,12.4802485
"Point Mugu, Ventura County, California, United States",01/31/2000,34.0854138,-119.060992
"Perímetro Urbano Yopal, Yopal, Casanare, RAP Llanos, Colombia",01/31/2001,5.3356662,-72.3936931
"Baucau, Baukau, Timor-Leste",01/31/2003,-8.4650462,126.4585621
"Miami, Miami-Dade County, Florida, United States",02/01/1932,25.7741728,-80.19362
"Lisboa, Portugal",02/01/1947,38.7077507,-9.1365919
"Ilha Terceira, Açores, Portugal",02/01/1951,38.72116535,-27.217637988768217
"北海道, 日本",02/01/1954,43.4519831,142.8197834
"City of New York, New York, United States",02/01/1957,40.7127281,-74.0060152
"Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, Brasil",02/01/1958,-22.9110137,-43.2093727
"Norwalk, California, 90650, United States",02/01/1958,33.9092802,-118.0849169
"Kerrville, Kerr County, Texas, United States",02/01/1959,30.048469,-99.1399464
"Ankara, İç Anadolu Bölgesi, Türkiye",02/01/1963,39.7160439,32.7059948
"Tegal, Jawa Tengah, Jawa, Indonesia",02/01/1972,-7.05644335,109.13157658590205
"Valdez, Unorganized Borough, Alaska, 99686, United States",02/01/1975,61.1396165,-146.3841484864219
"Houston, Harris County, Texas, United States",02/01/1975,29.7589382,-95.3676974
"Whitefield, Coös County, New Hampshire, United States",02/01/1985,44.3732302,-71.6119206
Panamá,02/01/1988,8.559559,-81.1308434
"Los Angeles International Airport, South Sepulveda Boulevard, Westchester, Los Angeles, California, 90009, United States",02/01/1991,33.94216754999999,-118.42135906141587
"Tambacoumba, Communauté rurale d'Adéane, Arrondissement de Niaguis, Département de Ziguinchor, Région de Ziguinchor, Sénégal",02/01/1997,12.6187699,-15.9944823
"Marcellus, Marcellus Township, Cass County, Michigan, United States",02/02/1932,42.0258779,-85.8155576
"Rio Vista, Solano County, California, United States",02/02/1932,38.1557502,-121.6913439
"San Clemente Island, California, United States",02/02/1938,32.9182018,-118.50986509396151
"Montieri, Grosseto, Toscana, 58026, Italia",02/02/1945,43.1306766,11.0162788
